mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1191396713256836,0.0022067318872507234,0.0072915077209472655,0.003714699018499866,,log2,1,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-11.093342890635755,-11.131377607495367,-8.45423593908701,-5.347813364173534,-10.218006268412758,-9.248955213960885,2.178753146811397,265,-4.350835637785291,-4.551834267780013,-4.528056821823276,-5.03717357490364,-4.528307924131722,-4.599241645284789,0.2305802467130605
0.1975372314453125,0.016390362578374545,0.013468647003173828,0.002362915654250898,,log2,1,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-11.304943736966983,-11.208492577584936,-8.514059778763373,-5.383487482978592,-10.27442068088284,-9.337080851435346,2.216372547657956,305,-4.369920870314317,-4.5009616277584445,-4.543985539883895,-5.037312394091953,-4.534855735269003,-4.597407233463523,0.2286197357611504
0.3347611427307129,0.01641733823721463,0.03758659362792969,0.03974642661547932,,log2,1,10,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",-11.362533862927288,-11.226197428543049,-8.495981364520858,-5.2590908743972244,-10.29628893111913,-9.32801849230151,2.2772062467743845,300,-4.367260081731766,-4.494313453897421,-4.549832605558048,-5.052423904132699,-4.546581929848396,-4.6020823950336665,0.23467998655688768
0.06821708679199219,0.010316237528996568,0.006135272979736328,0.0033161218587576344,,log2,2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-11.4536472695792,-11.376629722321232,-8.785903396446404,-5.813549200114003,-9.885431666110836,-9.463032250914335,2.077501129949117,337,-4.539206836843736,-4.264068092251158,-4.271206862384667,-4.43290614369991,-4.1287843406806495,-4.327234455172023,0.1432552441258249
0.23317694664001465,0.05916907933252039,0.008256244659423827,0.002818123226800211,,log2,2,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-11.454988508051793,-11.176678168948468,-8.871291958361011,-5.757182387316241,-9.993212734547777,-9.450670751445058,2.0624392917118977,334,-4.392250386369833,-4.33240218670231,-4.348951288748552,-4.446758314098062,-4.134230219415594,-4.330918479066869,0.10601332494689912
0.241087007522583,0.05640442302056621,0.0091644287109375,0.0034809965998494684,,log2,2,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-11.4889555447885,-11.133659977332673,-8.681135511785916,-5.706307854337244,-10.195194927069815,-9.44105076306283,2.1049156349246463,330,-4.324881736189293,-4.284641860855982,-4.435263171443741,-4.556663659762334,-4.19988832838557,-4.360267751327383,0.12400699219682183
0.3591982364654541,0.036682807777594806,0.02174210548400879,0.006574004547462929,,log2,2,2,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-11.372062323275294,-11.178527275645433,-8.54411716695196,-5.515941789316201,-10.191473838476192,-9.360424478733016,2.167451610189153,311,-4.332138053902818,-4.250514539069401,-4.387762180561878,-4.5427209127830706,-4.169627988476937,-4.33655273495882,0.1268177088699505
0.07609152793884277,0.009307648346567002,0.003662300109863281,0.0007884975903034654,,log2,2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-11.726519912220022,-11.108646562141212,-8.736890838069538,-5.605607002713534,-10.202366159995801,-9.476006095028021,2.181018421612495,343,-4.654895441904569,-4.528068317664962,-4.594885338096159,-4.446776910438889,-4.322588667288469,-4.509442935078609,0.1163144779358037
0.14733462333679198,0.023281328780310473,0.009275245666503906,0.004012008389880713,,log2,2,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-11.40155959068533,-11.072878644365982,-8.68785708599227,-5.6342179581391525,-10.377169657571503,-9.434736587350846,2.1185774971800186,326,-4.606386071167938,-4.590471401895942,-4.665949498137865,-4.47145753389746,-4.364692714985306,-4.539791444016902,0.10793354001077396
0.1966545581817627,0.011037468019646387,0.010759305953979493,0.0030771826078671623,,log2,2,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-11.515332954522885,-11.280182758676736,-8.485157118192157,-5.737168273330299,-10.520023128914183,-9.507572846727252,2.166083409905818,351,-4.560418353012829,-4.556144455978104,-4.709385359703839,-4.533724009052167,-4.481249898578536,-4.568184415265096,0.07601066877855689
